cuisine,full_ingredients,ingredients_processed
Thai and South-East Asian,"['aubergin', 'cut', 'half', 'lengthway', 'tsp', 'salt', 'tbsp', 'veget', 'oil', 'oz', 'veget', 'oil', 'unsalt', 'peanut', 'shell', 'remov', 'shallot', 'peel', 'chop', 'garlic', 'clove', 'peel', 'chop', 'pinch', 'chilli', 'powder', 'brown', 'sugar', 'tast', 'tbsp', 'dark', 'soy', 'sauc', 'oz', 'water', 'small', 'red', 'chilli', 'fine', 'chop', 'lemon', 'juic', 'pinch', 'salt']",aubergin cut half lengthway tsp salt tbsp veget oil oz veget oil unsalt peanut shell remov shallot peel chop garlic clove peel chop pinch chilli powder brown sugar tast tbsp dark soy sauc oz water small red chilli fine chop lemon juic pinch salt
Thai and South-East Asian,"['piec', 'fresh', 'root', 'ginger', 'piec', 'galang', 'galang', 'avail', 'use', 'doubl', 'quantiti', 'fresh', 'root', 'ginger', 'tsp', 'salt', 'dri', 'chilli', 'soak', 'hot', 'water', 'soften', 'shallot', 'roughli', 'chop', 'garlic', 'clove', 'lemongrass', 'stalk', 'tough', 'outer', 'leav', 'remov', 'poussin', 'babi', 'chicken', 'oz', 'coconut', 'cream', 'tsp', 'sugar', 'lime', 'juic', 'tbsp', 'shrimp', 'past', 'fresh', 'red', 'chilli', 'seed', 'remov', 'fine', 'chop', 'piec', 'fresh', 'root', 'ginger', 'grate', 'tbsp', 'tamarind', 'pulp', 'mash', 'avail', 'asian', 'indian', 'supermarket', 'lime', 'juic', 'tbsp', 'boil', 'water', 'tbsp', 'fish', 'sauc', 'nam', 'pla', 'tbsp', 'caster', 'sugar', 'small', 'cucumb', 'cut', 'triangular', 'chunk', 'fresh', 'pineappl', 'peel', 'core', 'remov', 'cut', 'cube', 'firm', 'unrip', 'mango', 'peel', 'stone', 'remov', 'cut', 'thin', 'wedg', 'firm', 'unrip', 'papaya', 'peel', 'seed', 'remov', 'cut', 'strip', 'granni', 'smith', 'appl', 'core', 'remov', 'cut', 'thin', 'wedg', 'spring', 'onion', 'fine', 'slice', 'bunch', 'fresh', 'mint', 'leav', 'torn', 'plu', 'extra', 'garnish', 'roast', 'blanch', 'peanut', 'coars', 'crush']",piec fresh root ginger piec galang galang avail use doubl quantiti fresh root ginger tsp salt dri chilli soak hot water soften shallot roughli chop garlic clove lemongrass stalk tough outer leav remov poussin babi chicken oz coconut cream tsp sugar lime juic tbsp shrimp past fresh red chilli seed remov fine chop piec fresh root ginger grate tbsp tamarind pulp mash avail asian indian supermarket lime juic tbsp boil water tbsp fish sauc nam pla tbsp caster sugar small cucumb cut triangular chunk fresh pineappl peel core remov cut cube firm unrip mango peel stone remov cut thin wedg firm unrip papaya peel seed remov cut strip granni smith appl core remov cut thin wedg spring onion fine slice bunch fresh mint leav torn plu extra garnish roast blanch peanut coars crush
Thai and South-East Asian,"['black', 'glutin', 'rice', 'avail', 'asian', 'grocer', 'wash', 'palm', 'sugar', 'grate', 'pandan', 'leav', 'shred', 'drop', 'pandan', 'vanilla', 'essenc', 'avail', 'asian', 'grocer', 'oz', 'coconut', 'milk', 'pinch', 'salt', 'fresh', 'coconut', 'garnish']",black glutin rice avail asian grocer wash palm sugar grate pandan leav shred drop pandan vanilla essenc avail asian grocer oz coconut milk pinch salt fresh coconut garnish
Thai and South-East Asian,"['oz', 'fresh', 'chicken', 'stock', 'tbsp', 'roughli', 'chop', 'fresh', 'root', 'ginger', 'tsp', 'fivespic', 'powder', 'star', 'anis', 'tbsp', 'light', 'soy', 'sauc', 'skinless', 'chicken', 'breast', 'small', 'cucumb', 'julien', 'carrot', 'julien', 'grate', 'sugarsnap', 'pea', 'halv', 'lengthway', 'spring', 'onion', 'cut', 'thin', 'stripsshred', 'small', 'hand', 'fresh', 'coriand', 'leav', 'thai', 'basil', 'leav', 'plu', 'extra', 'garnish', 'salt', 'freshli', 'ground', 'black', 'pepper', 'crunchi', 'peanut', 'butter', 'tsp', 'toast', 'sesam', 'oil', 'tbsp', 'soy', 'sauc', 'tsp', 'runni', 'honey', 'tsp', 'rice', 'wine', 'vinegar', 'tsp', 'fine', 'grate', 'garlic', 'tsp', 'fine', 'grate', 'fresh', 'ginger', 'red', 'chilli', 'fine', 'slice', 'dice', 'tbsp', 'roast', 'peanut', 'roughli', 'chop', 'tsp', 'toast', 'sesam', 'seed', 'lime', 'halv']",oz fresh chicken stock tbsp roughli chop fresh root ginger tsp fivespic powder star anis tbsp light soy sauc skinless chicken breast small cucumb julien carrot julien grate sugarsnap pea halv lengthway spring onion cut thin stripsshred small hand fresh coriand leav thai basil leav plu extra garnish salt freshli ground black pepper crunchi peanut butter tsp toast sesam oil tbsp soy sauc tsp runni honey tsp rice wine vinegar tsp fine grate garlic tsp fine grate fresh ginger red chilli fine slice dice tbsp roast peanut roughli chop tsp toast sesam seed lime halv
Thai and South-East Asian,"['tbsp', 'soy', 'sauc', 'tbsp', 'lime', 'juic', 'pinch', 'palm', 'light', 'soft', 'brown', 'sugar', 'pinch', 'hot', 'chilli', 'powder', 'pinch', 'chines', 'fivespic', 'powder', 'leftov', 'turkey', 'prefer', 'breast', 'long', 'strip', 'tbsp', 'veget', 'groundnut', 'oil', 'shallot', 'fine', 'chop', 'garlic', 'clove', 'crush', 'grate', 'piec', 'fresh', 'ginger', 'peel', 'grate', 'red', 'chilli', 'seed', 'remov', 'accord', 'tast', 'fine', 'chop', 'oz', 'turkey', 'chicken', 'stock', 'oz', 'coconut', 'milk', 'crunchi', 'peanut', 'butter', 'tbsp', 'soy', 'sauc', 'tbsp', 'rice', 'wine', 'vinegar', 'tsp', 'palm', 'sugar', 'soft', 'light', 'brown', 'sugar', 'tbsp', 'kecap', 'mani', 'option', 'tbsp', 'lime', 'juic', 'larg', 'chines', 'lettuc', 'cabbag', 'shred', 'larg', 'carrot', 'julien', 'larg', 'courgett', 'julien', 'small', 'bunch', 'radish', 'cut', 'matchstick', 'red', 'pepper', 'cut', 'thin', 'strip', 'spring', 'onion', 'halv', 'lengthway', 'cut', 'thin', 'strip', 'red', 'chilli', 'slice', 'small', 'bunch', 'fresh', 'coriand', 'fresh', 'mint', 'leav', 'tbsp', 'roast', 'unsalt', 'peanut', 'lightli', 'crush']",tbsp soy sauc tbsp lime juic pinch palm light soft brown sugar pinch hot chilli powder pinch chines fivespic powder leftov turkey prefer breast long strip tbsp veget groundnut oil shallot fine chop garlic clove crush grate piec fresh ginger peel grate red chilli seed remov accord tast fine chop oz turkey chicken stock oz coconut milk crunchi peanut butter tbsp soy sauc tbsp rice wine vinegar tsp palm sugar soft light brown sugar tbsp kecap mani option tbsp lime juic larg chines lettuc cabbag shred larg carrot julien larg courgett julien small bunch radish cut matchstick red pepper cut thin strip spring onion halv lengthway cut thin strip red chilli slice small bunch fresh coriand fresh mint leav tbsp roast unsalt peanut lightli crush
Thai and South-East Asian,"['jasmin', 'rice', 'rins', 'water', 'run', 'clear', 'pint', 'boil', 'water']",jasmin rice rins water run clear pint boil water
Thai and South-East Asian,"['beef', 'fillet', 'slice', 'thinli', 'sal', 'freshli', 'ground', 'black', 'pepper', 'oliv', 'oil', 'oz', 'coconut', 'milk', 'piec', 'fresh', 'ginger', 'oz', 'rice', 'wine', 'vinegar', 'caster', 'sugar', 'oz', 'thai', 'fish', 'sauc', 'nam', 'pla', 'tsp', 'dri', 'chilli', 'flake', 'cashew', 'nut', 'fine', 'chop', 'small', 'bunch', 'fresh', 'coriand', 'roughli', 'chop', 'veget', 'oil', 'deep', 'fri', 'readymad', 'rice', 'noodl', 'littl', 'gem', 'lettuc']",beef fillet slice thinli sal freshli ground black pepper oliv oil oz coconut milk piec fresh ginger oz rice wine vinegar caster sugar oz thai fish sauc nam pla tsp dri chilli flake cashew nut fine chop small bunch fresh coriand roughli chop veget oil deep fri readymad rice noodl littl gem lettuc
Thai and South-East Asian,"['lemongrass', 'stalk', 'roughli', 'chop', 'coriand', 'seed', 'cumin', 'seed', 'turmer', 'powder', 'block', 'coconut', 'cream', 'larg', 'onion', 'slice', 'garlic', 'clove', 'chop', 'red', 'chilli', 'seed', 'remov', 'chop', 'thumbsiz', 'piec', 'ginger', 'peel', 'chop', 'bay', 'leaf', 'boneless', 'beef', 'shin', 'cut', 'cube', 'can', 'coconut', 'milk', 'oz', 'strong', 'veal', 'beef', 'stock', 'heat', 'chines', 'cabbag', 'shred', 'lime', 'leav', 'slice', 'thin', 'strip', 'red', 'chilli', 'seed', 'remov', 'slice', 'thin', 'strip', 'pea', 'shoot', 'mizuna', 'leav', 'small', 'hand', 'mint', 'leav', 'spring', 'onion', 'slice', 'diagon', 'green', 'bean', 'cut', 'piec', 'small', 'hand', 'fresh', 'coriand', 'leav', 'small', 'handfulfresh', 'thai', 'basil', 'leav', 'normal', 'basil', 'leav', 'small', 'hand', 'bean', 'sprout', 'lime', 'juic', 'tsp', 'sunflow', 'oil', 'tsp', 'fish', 'sauc', 'red', 'chilli', 'fine', 'dice', 'garlic', 'clove', 'fine', 'slice', 'thai', 'jasmin', 'rice', 'thai', 'sticki', 'rice', 'tsp', 'salt']",lemongrass stalk roughli chop coriand seed cumin seed turmer powder block coconut cream larg onion slice garlic clove chop red chilli seed remov chop thumbsiz piec ginger peel chop bay leaf boneless beef shin cut cube can coconut milk oz strong veal beef stock heat chines cabbag shred lime leav slice thin strip red chilli seed remov slice thin strip pea shoot mizuna leav small hand mint leav spring onion slice diagon green bean cut piec small hand fresh coriand leav small handfulfresh thai basil leav normal basil leav small hand bean sprout lime juic tsp sunflow oil tsp fish sauc red chilli fine dice garlic clove fine slice thai jasmin rice thai sticki rice tsp salt
Thai and South-East Asian,"['onion', 'roughli', 'chop', 'tbsp', 'chop', 'fresh', 'ginger', 'tbsp', 'chop', 'galang', 'anoth', 'tbsp', 'tbsp', 'chop', 'garlic', 'lemongrass', 'stalk', 'tough', 'outer', 'layer', 'remov', 'roughli', 'chop', 'tsp', 'turmer', 'long', 'red', 'dri', 'chilli', 'soak', 'water', 'roughli', 'chop', 'tbsp', 'sunflow', 'oil', 'cinnamon', 'stick', 'cardamom', 'pod', 'brais', 'steak', 'cut', 'cube', 'kaffir', 'lime', 'leav', 'zest', 'kaffir', 'lime', 'lime', 'oz', 'coconut', 'milk', 'tbsp', 'tamarind', 'past', 'juic', 'lime', 'desicc', 'coconut', 'flake', 'coriand', 'sprig', 'garnish', 'tbsp', 'sunflow', 'oil', 'cinnamon', 'stick', 'cardamom', 'pod', 'basmati', 'rice', 'oz', 'water', 'tbsp', 'chop', 'fresh', 'coriand', 'sea', 'salt', 'deepfri', 'shallot', 'deepfri', 'red', 'chilli']",onion roughli chop tbsp chop fresh ginger tbsp chop galang anoth tbsp tbsp chop garlic lemongrass stalk tough outer layer remov roughli chop tsp turmer long red dri chilli soak water roughli chop tbsp sunflow oil cinnamon stick cardamom pod brais steak cut cube kaffir lime leav zest kaffir lime lime oz coconut milk tbsp tamarind past juic lime desicc coconut flake coriand sprig garnish tbsp sunflow oil cinnamon stick cardamom pod basmati rice oz water tbsp chop fresh coriand sea salt deepfri shallot deepfri red chilli
Thai and South-East Asian,"['star', 'anis', 'clove', 'tbsp', 'coriand', 'seed', 'larg', 'onion', 'unpeel', 'halv', 'larg', 'thumbsiz', 'piec', 'fresh', 'root', 'ginger', 'unpeel', 'halv', 'litr', 'pint', 'beef', 'stock', 'bone', 'marrow', 'clean', 'tbsp', 'fish', 'sauc', 'flat', 'rice', 'noodl', 'bestqual', 'sirloin', 'steak', 'fat', 'remov', 'thinli', 'slice', 'larg', 'hand', 'beansprout', 'spring', 'onion', 'thinli', 'slice', 'red', 'chilli', 'thinli', 'slice', 'small', 'hand', 'mint', 'leav', 'small', 'hand', 'basil', 'leav', 'small', 'hand', 'coriand', 'leav', 'lime', 'quarter']",star anis clove tbsp coriand seed larg onion unpeel halv larg thumbsiz piec fresh root ginger unpeel halv litr pint beef stock bone marrow clean tbsp fish sauc flat rice noodl bestqual sirloin steak fat remov thinli slice larg hand beansprout spring onion thinli slice red chilli thinli slice small hand mint leav small hand basil leav small hand coriand leav lime quarter
Thai and South-East Asian,"['lemongrass', 'stalk', 'dri', 'outer', 'leav', 'remov', 'roughli', 'chop', 'mediums', 'red', 'onion', 'quarter', 'garlic', 'clove', 'peel', 'fresh', 'root', 'ginger', 'peel', 'roughli', 'chop', 'chunk', 'galang', 'peel', 'roughli', 'chop', 'plump', 'red', 'chilli', 'roughli', 'chop', 'without', 'deseed', 'tbsp', 'sunflow', 'oil', 'tsp', 'ground', 'cumin', 'tbsp', 'ground', 'coriand', 'tsp', 'ground', 'turmer', 'beef', 'chuck', 'steak', 'good', 'brais', 'beef', 'trim', 'cut', 'cube', 'oz', 'coconut', 'milk', 'fresh', 'kaffir', 'lime', 'leav', 'cinnamon', 'stick', 'tbsp', 'soft', 'light', 'brown', 'sugar', 'palm', 'sugar', 'tsp', 'tamarind', 'past', 'freshli', 'squeez', 'juic', 'lime', 'tbsp', 'dark', 'soy', 'sauc', 'tsp', 'flake', 'sea', 'salt', 'plu', 'extra', 'season', 'ground', 'black', 'pepper', 'toast', 'coconut', 'flake', 'serv', 'option']",lemongrass stalk dri outer leav remov roughli chop mediums red onion quarter garlic clove peel fresh root ginger peel roughli chop chunk galang peel roughli chop plump red chilli roughli chop without deseed tbsp sunflow oil tsp ground cumin tbsp ground coriand tsp ground turmer beef chuck steak good brais beef trim cut cube oz coconut milk fresh kaffir lime leav cinnamon stick tbsp soft light brown sugar palm sugar tsp tamarind past freshli squeez juic lime tbsp dark soy sauc tsp flake sea salt plu extra season ground black pepper toast coconut flake serv option
Thai and South-East Asian,"['pork', 'shoulder', 'wash', 'pat', 'dri', 'skin', 'remov', 'pork', 'belli', 'wash', 'pat', 'dri', 'skin', 'remov', 'pork', 'bone', 'onion', 'halv', 'lemongrass', 'stalk', 'halv', 'fresh', 'ginger', 'slice', 'banana', 'shallot', 'peel', 'halv', 'star', 'anis', 'tsp', 'sea', 'salt', 'tsp', 'ground', 'white', 'pepper', 'garlic', 'clove', 'roughli', 'chop', 'piec', 'fresh', 'root', 'ginger', 'peel', 'roughli', 'chop', 'shallot', 'peel', 'lemongrass', 'stalk', 'peel', 'star', 'anis', 'tbsp', 'lowsodium', 'light', 'soy', 'sauc', 'tbsp', 'shaox', 'rice', 'wine', 'dri', 'sherri', 'tbsp', 'dark', 'soy', 'sauc', 'tbsp', 'fish', 'sauc', 'tbsp', 'demerara', 'sugar', 'palm', 'sugar', 'tsp', 'chines', 'five', 'spice', 'powder', 'tsp', 'salt', 'tsp', 'freshli', 'ground', 'black', 'pepper', 'dri', 'wide', 'flat', 'rice', 'noodl', 'tbsp', 'rapese', 'oil', 'fresh', 'ginger', 'slice', 'veget', 'oil', 'deepfri', 'beansprout', 'half', 'head', 'romain', 'lettuc', 'stalk', 'remov', 'long', 'leav', 'separ', 'wash', 'pat', 'dri', 'slice', 'middl', 'fresh', 'mint', 'wash', 'pat', 'dri', 'fresh', 'coriand', 'vietnames', 'lemon', 'balm', 'fresh', 'perilla', 'leav', 'red', 'chilli', 'thinli', 'slice', 'lime', 'slice', 'wedg', 'tbsp', 'hoisin', 'sauc', 'tsp', 'sriracha', 'sauc']",pork shoulder wash pat dri skin remov pork belli wash pat dri skin remov pork bone onion halv lemongrass stalk halv fresh ginger slice banana shallot peel halv star anis tsp sea salt tsp ground white pepper garlic clove roughli chop piec fresh root ginger peel roughli chop shallot peel lemongrass stalk peel star anis tbsp lowsodium light soy sauc tbsp shaox rice wine dri sherri tbsp dark soy sauc tbsp fish sauc tbsp demerara sugar palm sugar tsp chines five spice powder tsp salt tsp freshli ground black pepper dri wide flat rice noodl tbsp rapese oil fresh ginger slice veget oil deepfri beansprout half head romain lettuc stalk remov long leav separ wash pat dri slice middl fresh mint wash pat dri fresh coriand vietnames lemon balm fresh perilla leav red chilli thinli slice lime slice wedg tbsp hoisin sauc tsp sriracha sauc
Thai and South-East Asian,"['oz', 'veget', 'oil', 'readymad', 'red', 'curri', 'past', 'jar', 'tbsp', 'palm', 'sugar', 'brown', 'sugar', 'avail', 'asian', 'supermarket', 'medium', 'butternut', 'squash', 'peel', 'seed', 'remov', 'cut', 'larg', 'chunk', 'larg', 'sweet', 'potato', 'peel', 'cut', 'larg', 'chunk', 'x', 'oz', 'tin', 'coconut', 'milk', 'tbsp', 'coconut', 'cream', 'tbsp', 'fish', 'sauc', 'nam', 'pla', 'stick', 'lemongrass', 'bruis', 'tbsp', 'lime', 'pickl', 'jar', 'avail', 'supermarket', 'asian', 'supermarket', 'raw', 'king', 'prawn', 'peel', 'devein', 'egg', 'noodl', 'cook', 'accord', 'packet', 'instruct', 'oz', 'veget', 'oil', 'red', 'chilli', 'thinli', 'slice', 'garlic', 'thinli', 'slice', 'shallot', 'thinli', 'slice', 'beansprout', 'pick', 'wash', 'small', 'bunch', 'coriand', 'leav', 'small', 'bunch', 'basil', 'leav']",oz veget oil readymad red curri past jar tbsp palm sugar brown sugar avail asian supermarket medium butternut squash peel seed remov cut larg chunk larg sweet potato peel cut larg chunk x oz tin coconut milk tbsp coconut cream tbsp fish sauc nam pla stick lemongrass bruis tbsp lime pickl jar avail supermarket asian supermarket raw king prawn peel devein egg noodl cook accord packet instruct oz veget oil red chilli thinli slice garlic thinli slice shallot thinli slice beansprout pick wash small bunch coriand leav small bunch basil leav
Thai and South-East Asian,"['tbsp', 'jasmin', 'rice', 'uncook', 'dri', 'red', 'chilli', 'thick', 'fillet', 'steak', 'tbsp', 'sesam', 'oil', 'oz', 'kecap', 'mani', 'indonesian', 'sweet', 'soy', 'sauc', 'tsp', 'sugar', 'tbsp', 'lime', 'juic', 'tbsp', 'thai', 'fish', 'sauc', 'small', 'cucumb', 'peel', 'deseed', 'halv', 'lengthway', 'cut', 'slice', 'red', 'shallot', 'fine', 'slice', 'cherri', 'tomato', 'halv', 'red', 'chilli', 'fine', 'slice', 'hand', 'fresh', 'mint', 'leav', 'hand', 'fresh', 'coriand', 'leav', 'tbsp', 'fresh', 'basil', 'leav', 'rip', 'spring', 'onion', 'fine', 'slice']",tbsp jasmin rice uncook dri red chilli thick fillet steak tbsp sesam oil oz kecap mani indonesian sweet soy sauc tsp sugar tbsp lime juic tbsp thai fish sauc small cucumb peel deseed halv lengthway cut slice red shallot fine slice cherri tomato halv red chilli fine slice hand fresh mint leav hand fresh coriand leav tbsp fresh basil leav rip spring onion fine slice
Thai and South-East Asian,"['garlic', 'clove', 'peel', 'chop', 'red', 'birdsey', 'chilli', 'fine', 'chop', 'fresh', 'ginger', 'peel', 'roughli', 'chop', 'sprig', 'fresh', 'dill', 'chop', 'tbsp', 'sugar', 'tbsp', 'lemon', 'juic', 'tbsp', 'fish', 'sauc', 'stalk', 'lemongrass', 'lightli', 'crush', 'whole', 'seabass', 'descal', 'clean', 'rice', 'spring', 'roll', 'wrapper', 'rice', 'vermicelli', 'cook', 'accord', 'packet', 'instruct', 'carrot', 'shred', 'pineappl', 'peel', 'core', 'remov', 'cut', 'thin', 'matchstick', 'cucumb', 'seed', 'remov', 'cut', 'thin', 'matchstick', 'courgett', 'cut', 'thin', 'matchstick', 'bunch', 'fresh', 'dill', 'torn', 'small', 'sprig', 'fresh', 'pineappl', 'crush', 'blend', 'rough', 'pure', 'tbsp', 'fish', 'sauc', 'tbsp', 'lemon', 'juic', 'red', 'birdsey', 'chilli', 'fine', 'chop']",garlic clove peel chop red birdsey chilli fine chop fresh ginger peel roughli chop sprig fresh dill chop tbsp sugar tbsp lemon juic tbsp fish sauc stalk lemongrass lightli crush whole seabass descal clean rice spring roll wrapper rice vermicelli cook accord packet instruct carrot shred pineappl peel core remov cut thin matchstick cucumb seed remov cut thin matchstick courgett cut thin matchstick bunch fresh dill torn small sprig fresh pineappl crush blend rough pure tbsp fish sauc tbsp lemon juic red birdsey chilli fine chop
Thai and South-East Asian,"['dri', 'tamarind', 'pulp', 'block', 'hot', 'water', 'cover', 'dri', 'hot', 'red', 'chilli', 'long', 'cayenn', 'varieti', 'shallot', 'chop', 'garlic', 'clove', 'peel', 'chop', 'thin', 'slice', 'peel', 'fresh', 'galang', 'fresh', 'ginger', 'tbsp', 'fresh', 'lemongrass', 'thinli', 'slice', 'crossway', 'fresh', 'coriand', 'root', 'wash', 'well', 'coars', 'chop', 'use', 'coriand', 'leav', 'unavail', 'thin', 'slice', 'fresh', 'kaffir', 'lime', 'rind', 'x', 'x', 'dri', 'rind', 'soak', 'water', 'minut', 'substitut', 'ordinari', 'lime', 'rind', 'without', 'white', 'pith', 'unavail', 'tsp', 'freshli', 'ground', 'white', 'pepper', 'tsp', 'shrimp', 'past', 'anchovi', 'chop', 'tsp', 'ground', 'cumin', 'tsp', 'ground', 'coriand', 'tbsp', 'bright', 'red', 'paprika', 'bone', 'skin', 'chicken', 'breast', 'tbsp', 'veget', 'groundnut', 'oil', 'oz', 'coconut', 'milk', 'left', 'undisturb', 'three', 'hour', 'tbsp', 'red', 'curri', 'past', 'slice', 'bamboo', 'shoot', 'drain', 'rins', 'fresh', 'kaffir', 'lime', 'leav', 'tsp', 'lemon', 'zest', 'tbsp', 'fish', 'sauc', 'tast', 'tsp', 'thick', 'tamarind', 'past', 'lemon', 'juic', 'tsp', 'palm', 'sugar', 'brown', 'sugar', 'fresh', 'thai', 'holi', 'basil', 'leav', 'ordinari', 'basil', 'leav']",dri tamarind pulp block hot water cover dri hot red chilli long cayenn varieti shallot chop garlic clove peel chop thin slice peel fresh galang fresh ginger tbsp fresh lemongrass thinli slice crossway fresh coriand root wash well coars chop use coriand leav unavail thin slice fresh kaffir lime rind x x dri rind soak water minut substitut ordinari lime rind without white pith unavail tsp freshli ground white pepper tsp shrimp past anchovi chop tsp ground cumin tsp ground coriand tbsp bright red paprika bone skin chicken breast tbsp veget groundnut oil oz coconut milk left undisturb three hour tbsp red curri past slice bamboo shoot drain rins fresh kaffir lime leav tsp lemon zest tbsp fish sauc tast tsp thick tamarind past lemon juic tsp palm sugar brown sugar fresh thai holi basil leav ordinari basil leav
